<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.23	13:30:00	4400.00	4432.15	4383.45	4410.04	6736	0	36
2026.03.23	13:45:00	4410.70	4417.22	4361.60	4379.53	7531	0	36
2026.03.23	14:00:00	4379.49	4380.42	4336.75	4356.46	7639	0	36
2026.03.23	14:15:00	4355.90	4405.06	4352.29	4388.05	7515	0	36
2026.03.23	14:30:00	4388.01	4442.00	4373.82	4438.94	7460	0	36
2026.03.23	14:45:00	4438.50	4492.57	4433.20	4484.47	7799	0	36
2026.03.23	15:00:00	4484.33	4484.76	4431.31	4447.12	7775	0	36
2026.03.23	15:15:00	4448.96	4452.66	4401.61	4405.40	6814	0	36
2026.03.23	15:30:00	4405.58	4450.06	4401.59	4422.44	8283	0	36
2026.03.23	15:45:00	4422.71	4466.90	4421.92	4456.93	8020	0	36
2026.03.23	16:00:00	4456.84	4479.29	4453.56	4463.94	8078	0	36
2026.03.23	16:15:00	4463.86	4512.77	4461.35	4480.59	8014	0	36
2026.03.23	16:30:00	4480.56	4504.37	4469.68	4480.00	7888	0	36
2026.03.23	16:45:00	4480.02	4485.80	4456.29	4459.71	7692	0	36
2026.03.23	17:00:00	4459.68	4486.97	4454.54	4465.31	7732	0	36
2026.03.23	17:15:00	4464.95	4468.17	4427.90	4450.10	7706	0	36
2026.03.23	17:30:00	4449.90	4455.90	4405.36	4406.55	7804	0	36
2026.03.23	17:45:00	4407.31	4414.12	4351.08	4363.53	8110	0	36
2026.03.23	18:00:00	4363.76	4390.13	4352.85	4381.43	8072	0	36
2026.03.23	18:15:00	4381.46	4389.41	4352.65	4354.13	7022	0	36
2026.03.23	18:30:00	4354.48	4387.85	4354.45	4383.24	7533	0	36
2026.03.23	18:45:00	4383.19	4391.68	4371.29	4378.61	7626	0	36
2026.03.23	19:00:00	4379.13	4405.63	4370.86	4397.52	7144	0	36
2026.03.23	19:15:00	4397.37	4413.64	4388.48	4404.47	7156	0	36
2026.03.23	19:30:00	4404.28	4438.92	4404.06	4420.77	7025	0	36
2026.03.23	19:45:00	4420.82	4429.73	4404.44	4426.63	6267	0	36
2026.03.23	20:00:00	4426.58	4429.03	4402.32	4418.56	6676	0	36
2026.03.23	20:15:00	4418.55	4430.83	4409.49	4426.15	6231	0	36
2026.03.23	20:30:00	4426.21	4462.01	4425.54	4459.94	6367	0	36
2026.03.23	20:45:00	4459.68	4466.90	4446.25	4447.99	5925	0	36
2026.03.23	21:00:00	4448.20	4450.64	4402.57	4409.99	6171	0	36
2026.03.23	21:15:00	4410.02	4414.91	4392.80	4411.91	6505	0	36
2026.03.23	21:30:00	4411.92	4415.50	4402.32	4414.99	5632	0	36
2026.03.23	21:45:00	4414.98	4427.70	4396.48	4396.48	6439	0	36
2026.03.23	22:00:00	4396.37	4408.35	4382.92	4405.80	4653	0	36
2026.03.23	22:15:00	4405.83	4412.98	4403.71	4406.55	2696	0	40
2026.03.23	22:30:00	4406.56	4411.27	4396.01	4411.19	2557	0	40
2026.03.23	22:45:00	4411.18	4412.83	4405.02	4407.46	2309	0	40
2026.03.23	23:45:00	4413.90	4414.07	4412.89	4413.39	18	0	42
2026.03.24	01:00:00	4427.32	4437.51	4423.32	4435.54	3697	0	36
2026.03.24	01:15:00	4435.50	4448.33	4433.67	4440.98	3537	0	36
2026.03.24	01:30:00	4440.99	4444.71	4421.77	4431.36	3717	0	36
2026.03.24	01:45:00	4431.44	4446.20	4421.86	4442.33	4300	0	36
2026.03.24	02:00:00	4442.39	4446.53	4420.08	4422.43	5347	0	36
2026.03.24	02:15:00	4422.45	4422.53	4368.97	4379.61	6365	0	36
2026.03.24	02:30:00	4379.58	4387.29	4331.54	4345.81	6304	0	36
2026.03.24	02:45:00	4345.76	4386.55	4343.06	4366.96	6189	0	36
2026.03.24	03:00:00	4365.05	4374.15	4328.05	4334.11	7483	0	36
2026.03.24	03:15:00	4334.54	4369.00	4332.14	4352.96	7027	0	36
2026.03.24	03:30:00	4352.86	4368.11	4319.17	4322.37	6982	0	36
2026.03.24	03:45:00	4322.65	4331.88	4308.17	4321.20	7068	0	36
2026.03.24	04:00:00	4321.26	4336.71	4305.83	4313.73	6825	0	36
2026.03.24	04:15:00	4313.74	4353.77	4309.35	4347.68	6271	0	36
2026.03.24	04:30:00	4347.25	4373.57	4345.43	4366.41	6588	0	36
2026.03.24	04:45:00	4366.50	4379.45	4352.09	4366.53	6372	0	36
2026.03.24	05:00:00	4366.28	4366.29	4350.08	4359.16	5602	0	36
2026.03.24	05:15:00	4359.15	4368.31	4355.69	4362.51	5613	0	36
2026.03.24	05:30:00	4362.48	4362.48	4338.14	4340.03	5500	0	36
2026.03.24	05:45:00	4339.98	4349.57	4335.07	4347.51	4914	0	36
2026.03.24	06:00:00	4347.49	4357.12	4346.62	4347.75	4538	0	36
2026.03.24	06:15:00	4347.67	4349.16	4326.48	4339.02	5124	0	36
2026.03.24	06:30:00	4339.55	4347.96	4335.86	4341.16	4155	0	36
2026.03.24	06:45:00	4341.12	4349.62	4332.04	4335.48	4156	0	36
2026.03.24	07:00:00	4335.54	4345.76	4319.76	4336.03	5539	0	36
2026.03.24	07:15:00	4335.32	4346.85	4332.70	4333.60	5418	0	36
2026.03.24	07:30:00	4333.23	4374.24	4321.21	4356.01	6854	0	36
2026.03.24	07:45:00	4356.11	4369.02	4342.96	4346.00	6042	0	36
2026.03.24	08:00:00	4345.98	4375.71	4343.69	4366.55	6136	0	36
2026.03.24	08:15:00	4366.68	4396.80	4358.99	4387.87	6219	0	36
2026.03.24	08:30:00	4387.89	4397.16	4374.66	4376.90	6317	0	36
2026.03.24	08:45:00	4376.95	4404.72	4373.10	4401.26	6063	0	36
2026.03.24	09:00:00	4401.27	4425.60	4401.15	4423.72	6176	0	36
2026.03.24	09:15:00	4423.86	4425.15	4405.84	4411.66	5983	0	36
2026.03.24	09:30:00	4411.59	4411.75	4399.76	4406.99	5577	0	36
2026.03.24	09:45:00	4406.71	4432.74	4401.64	4419.08	5276	0	36
2026.03.24	10:00:00	4419.10	4420.88	4402.27	4413.19	6768	0	36
2026.03.24	10:15:00	4412.75	4417.48	4390.97	4393.77	6159	0	36
2026.03.24	10:30:00	4393.59	4405.71	4391.56	4400.34	5466	0	36
2026.03.24	10:45:00	4400.40	4414.38	4398.54	4410.90	6057	0	36
2026.03.24	11:00:00	4410.94	4419.09	4397.32	4398.16	5890	0	36
2026.03.24	11:15:00	4398.10	4415.13	4395.79	4406.93	5313	0	36
2026.03.24	11:30:00	4407.03	4421.15	4404.85	4417.43	5152	0	36
2026.03.24	11:45:00	4417.38	4430.83	4411.92	4426.85	4870	0	36
2026.03.24	12:00:00	4428.78	4431.04	4415.22	4426.06	5294	0	36
2026.03.24	12:15:00	4432.33	4432.74	4419.65	4419.65	4343	0	36
2026.03.24	12:30:00	4419.52	4427.93	4414.71	4426.96	4775	0	36
2026.03.24	12:45:00	4426.94	4441.88	4418.69	4436.38	5111	0	36
2026.03.24	13:00:00	4436.29	4442.04	4379.83	4419.23	6832	0	36
2026.03.24	13:15:00	4419.52	4420.51	4403.32	4413.01	5725	0	36
2026.03.24	13:30:00	4412.95	4431.50	4411.22	4421.36	5409	0	36
2026.03.24	13:45:00	4421.46	4427.63	4390.45	4410.32	6320	0	36
2026.03.24	14:00:00	4410.39	4422.36	4404.58	4419.14	6088	0	36
2026.03.24	14:15:00	4419.11	4427.40	4395.71	4398.72	6416	0	36
2026.03.24	14:30:00	4398.77	4406.54	4362.13	4371.76	7225	0	36
2026.03.24	14:45:00	4371.55	4390.56	4371.50	4377.94	6543	0	36
2026.03.24	15:00:00	4378.30	4390.06	4363.79	4380.79	7437	0	36
2026.03.24	15:15:00	4381.00	4384.24	4355.95	4366.76	7112	0	36
2026.03.24	15:30:00	4367.06	4370.64	4351.58	4356.77	7874	0	36
2026.03.24	15:45:00	4356.65	4385.92	4352.72	4385.13	7800	0	36
2026.03.24	16:00:00	4384.93	4404.50	4382.74	4395.17	7662	0	36
2026.03.24	16:15:00	4394.93	4414.97	4388.99	4409.31	6893	0	36
2026.03.24	16:30:00	4409.36	4420.68	4400.27	4413.15	7666	0	36
2026.03.24	16:45:00	4413.14	4434.08	4401.29	4418.31	7831	0	36
2026.03.24	17:00:00	4417.90	4419.95	4395.97	4410.69	7712	0	36
2026.03.24	17:15:00	4410.64	4420.38	4403.20	4415.95	7100	0	36
2026.03.24	17:30:00	4415.91	4428.80	4409.77	4423.15	6873	0	36
2026.03.24	17:45:00	4423.22	4431.17	4409.23	4411.17	6723	0	36
2026.03.24	18:00:00	4411.19	4415.34	4402.60	4413.12	6745	0	36
2026.03.24	18:15:00	4413.41	4425.62	4411.55	4422.08	5984	0	36
2026.03.24	18:30:00	4422.12	4425.63	4408.58	4423.19	6121	0	36
2026.03.24	18:45:00	4423.23	4427.52	4418.26	4422.54	6231	0	36
2026.03.24	19:00:00	4422.51	4426.26	4388.11	4398.28	7467	0	36
2026.03.24	19:15:00	4397.38	4405.87	4394.10	4396.63	7140	0	36
2026.03.24	19:30:00	4396.48	4397.75	4374.06	4375.23	6909	0	36
2026.03.24	19:45:00	4375.25	4394.75	4372.34	4388.78	6999	0	36
2026.03.24	20:00:00	4389.05	4393.98	4383.77	4390.41	6336	0	36
2026.03.24	20:15:00	4390.40	4410.04	4387.28	4408.78	6324	0	36
2026.03.24	20:30:00	4408.85	4423.40	4394.65	4399.63	6643	0	36
2026.03.24	20:45:00	4399.65	4401.84	4384.11	4389.46	5960	0	36
2026.03.24	21:00:00	4389.40	4405.96	4389.16	4404.38	4927	0	36
2026.03.24	21:15:00	4404.42	4411.27	4399.83	4406.85	5042	0	36
2026.03.24	21:30:00	4406.84	4406.84	4394.95	4401.40	5295	0	36
2026.03.24	21:45:00	4401.41	4404.38	4396.52	4400.15	5315	0	36
2026.03.24	22:00:00	4400.14	4404.25	4397.26	4401.42	2930	0	36
2026.03.24	22:15:00	4401.43	4484.04	4398.97	4457.43	5902	0	40
2026.03.24	22:30:00	4457.44	4472.71	4447.69	4461.83	6850	0	40
2026.03.24	22:45:00	4461.84	4481.45	4456.47	4472.76	5055	0	40
2026.03.24	23:45:00	4474.44	4476.14	4473.99	4474.12	56	0	42
2026.03.25	01:00:00	4483.93	4484.98	4472.42	4484.65	3697	0	36
2026.03.25	01:15:00	4484.56	4513.78	4482.96	4509.67	4752	0	36
2026.03.25	01:30:00	4509.60	4545.91	4504.45	4533.83	5439	0	36
2026.03.25	01:45:00	4533.82	4553.47	4532.11	4553.19	5123	0	36
2026.03.25	02:00:00	4553.10	4554.68	4537.41	4549.68	5391	0	36
2026.03.25	02:15:00	4549.77	4557.06	4538.84	4554.60	5166	0	36
2026.03.25	02:30:00	4554.66	4569.92	4546.63	4568.32	4852	0	36
2026.03.25	02:45:00	4568.33	4571.92	4557.98	4561.97	4446	0	36
2026.03.25	03:00:00	4562.20	4578.96	4552.25	4571.10	6054	0	36
2026.03.25	03:15:00	4571.45	4578.72	4568.28	4576.86	5223	0	36
2026.03.25	03:30:00	4576.96	4591.03	4576.56	4585.81	5299	0	36
2026.03.25	03:45:00	4585.83	4601.03	4583.45	4594.48	5059	0	36
2026.03.25	04:00:00	4594.10	4595.16	4579.75	4586.18	5611	0	36
2026.03.25	04:15:00	4586.21	4592.62	4583.14	4583.45	3787	0	36
2026.03.25	04:30:00	4583.52	4597.32	4581.21	4595.46	4640	0	36
2026.03.25	04:45:00	4595.44	4602.55	4581.86	4584.42	4659	0	36
2026.03.25	05:00:00	4584.30	4586.95	4573.25	4575.06	4808	0	36
2026.03.25	05:15:00	4575.07	4579.62	4571.60	4574.61	4129	0	36
2026.03.25	05:30:00	4574.78	4577.95	4569.65	4569.77	3511	0	36
2026.03.25	05:45:00	4569.74	4574.35	4567.91	4568.64	3358	0	36
2026.03.25	06:00:00	4568.68	4574.37	4565.66	4573.57	2798	0	36
2026.03.25	06:15:00	4573.56	4574.57	4571.01	4573.85	2515	0	36
2026.03.25	06:30:00	4573.83	4574.47	4566.31	4569.32	2224	0	36
2026.03.25	06:45:00	4569.24	4573.97	4568.12	4571.75	2459	0	36
2026.03.25	07:00:00	4571.74	4573.50	4566.93	4570.72	3007	0	36
2026.03.25	07:15:00	4570.71	4570.90	4553.98	4555.68	3762	0	36
2026.03.25	07:30:00	4555.75	4566.92	4549.18	4566.39	5134	0	36
2026.03.25	07:45:00	4566.36	4566.49	4553.68	4555.71	4766	0	36
2026.03.25	08:00:00	4555.69	4555.99	4533.15	4538.52	5420	0	36
2026.03.25	08:15:00	4538.51	4552.77	4538.11	4552.01	4527	0	36
2026.03.25	08:30:00	4552.12	4557.21	4544.16	4547.20	4240	0	36
2026.03.25	08:45:00	4547.21	4550.46	4543.28	4546.29	4011	0	36
2026.03.25	09:00:00	4546.30	4558.81	4544.75	4557.19	3898	0	36
2026.03.25	09:15:00	4557.16	4563.23	4555.98	4560.29	3994	0	36
2026.03.25	09:30:00	4560.28	4560.28	4542.79	4548.22	4569	0	36
2026.03.25	09:45:00	4548.20	4550.02	4536.83	4538.62	4427	0	36
2026.03.25	10:00:00	4538.63	4559.00	4535.60	4556.88	5568	0	36
2026.03.25	10:15:00	4556.89	4568.12	4556.89	4566.04	5253	0	36
2026.03.25	10:30:00	4565.99	4567.33	4553.44	4562.58	5305	0	36
2026.03.25	10:45:00	4562.76	4567.14	4554.91	4556.84	5095	0	36
2026.03.25	11:00:00	4556.71	4567.55	4554.01	4564.51	4437	0	36
2026.03.25	11:15:00	4564.56	4565.99	4554.76	4558.59	4212	0	36
2026.03.25	11:30:00	4558.53	4560.40	4549.28	4550.59	4770	0	36
2026.03.25	11:45:00	4550.47	4555.41	4527.43	4552.03	5473	0	36
2026.03.25	12:00:00	4552.41	4560.85	4551.26	4554.53	4946	0	36
2026.03.25	12:15:00	4554.51	4558.22	4551.61	4555.84	4462	0	36
2026.03.25	12:30:00	4555.82	4558.94	4550.88	4553.46	4552	0	36
2026.03.25	12:45:00	4553.45	4562.37	4551.79	4558.75	4120	0	36
2026.03.25	13:00:00	4558.76	4569.08	4556.06	4568.38	4045	0	36
2026.03.25	13:15:00	4568.50	4583.71	4564.47	4582.99	4293	0	36
2026.03.25	13:30:00	4583.00	4585.65	4580.81	4582.21	3966	0	36
2026.03.25	13:45:00	4582.22	4582.95	4572.53	4580.78	5373	0	36
2026.03.25	14:00:00	4580.74	4583.65	4572.96	4578.91	5132	0	36
2026.03.25	14:15:00	4578.92	4579.12	4540.22	4542.97	7210	0	36
2026.03.25	14:30:00	4542.94	4554.49	4521.75	4542.52	6370	0	36
2026.03.25	14:45:00	4542.21	4552.16	4536.08	4546.55	6016	0	36
2026.03.25	15:00:00	4546.30	4571.18	4541.08	4559.30	6521	0	36
2026.03.25	15:15:00	4559.33	4576.55	4551.41	4573.26	5645	0	36
2026.03.25	15:30:00	4573.30	4573.66	4556.53	4561.54	7421	0	36
2026.03.25	15:45:00	4561.21	4562.05	4540.93	4545.81	7539	0	36
2026.03.25	16:00:00	4545.89	4556.05	4533.03	4555.58	7507	0	36
2026.03.25	16:15:00	4555.57	4564.05	4545.76	4563.35	7157	0	36
2026.03.25	16:30:00	4563.53	4569.26	4557.35	4568.01	6745	0	36
2026.03.25	16:45:00	4567.99	4579.42	4563.84	4566.70	6211	0	36
2026.03.25	17:00:00	4566.72	4567.91	4547.95	4551.08	6679	0	36
2026.03.25	17:15:00	4551.13	4564.34	4524.78	4561.80	7140	0	36
2026.03.25	17:30:00	4561.72	4564.93	4555.16	4555.69	5974	0	36
2026.03.25	17:45:00	4555.80	4565.83	4553.49	4560.35	5909	0	36
2026.03.25	18:00:00	4560.51	4564.73	4552.42	4554.23	6152	0	36
2026.03.25	18:15:00	4554.24	4560.18	4545.28	4554.48	6453	0	36
2026.03.25	18:30:00	4554.40	4560.79	4551.22	4555.71	5620	0	36
2026.03.25	18:45:00	4555.65	4559.19	4549.75	4554.11	5170	0	36
2026.03.25	19:00:00	4554.10	4557.78	4543.53	4550.56	5492	0	36
2026.03.25	19:15:00	4550.58	4558.20	4542.56	4553.47	5221	0	36
2026.03.25	19:30:00	4553.46	4564.03	4550.19	4559.70	5073	0	36
2026.03.25	19:45:00	4559.71	4561.94	4545.64	4548.80	5200	0	36
2026.03.25	20:00:00	4548.81	4568.92	4545.38	4549.57	5660	0	36
2026.03.25	20:15:00	4549.54	4556.50	4546.42	4552.88	5074	0	36
2026.03.25	20:30:00	4552.90	4557.78	4547.17	4548.38	4391	0	36
2026.03.25	20:45:00	4548.40	4549.58	4530.87	4538.84	5176	0	36
2026.03.25	21:00:00	4538.86	4539.50	4486.75	4510.42	6291	0	36
2026.03.25	21:15:00	4510.39	4518.74	4502.76	4514.97	5757	0	36
2026.03.25	21:30:00	4515.10	4527.25	4506.03	4523.20	5073	0	36
2026.03.25	21:45:00	4523.19	4533.66	4513.60	4530.84	5401	0	36
2026.03.25	22:00:00	4530.69	4541.95	4522.85	4530.64	3867	0	36
2026.03.25	22:15:00	4530.49	4534.05	4522.20	4524.27	2529	0	40
2026.03.25	22:30:00	4524.25	4524.84	4494.89	4504.80	3567	0	40
2026.03.25	22:45:00	4504.79	4507.23	4501.48	4505.69	2425	0	41
2026.03.25	23:45:00	4511.72	4514.14	4511.57	4513.89	62	0	42
2026.03.26	01:00:00	4516.59	4518.35	4497.61	4509.99	3963	0	36
2026.03.26	01:15:00	4509.98	4512.98	4496.83	4506.18	3599	0	36
2026.03.26	01:30:00	4506.19	4511.23	4488.69	4497.27	3642	0	36
2026.03.26	01:45:00	4497.32	4505.07	4491.57	4504.54	3354	0	36
2026.03.26	02:00:00	4504.61	4527.70	4503.65	4526.37	5063	0	36
2026.03.26	02:15:00	4526.34	4535.69	4524.25	4527.20	4315	0	36
2026.03.26	02:30:00	4527.19	4532.55	4524.73	4528.14	3796	0	36
2026.03.26	02:45:00	4528.13	4541.55	4527.92	4538.58	4673	0	36
2026.03.26	03:00:00	4538.15	4544.24	4531.18	4534.21	5518	0	36
2026.03.26	03:15:00	4534.23	4537.23	4526.76	4535.89	4963	0	36
2026.03.26	03:30:00	4535.88	4537.77	4526.01	4531.54	5184	0	36
2026.03.26	03:45:00	4531.23	4536.20	4522.40	4535.14	4838	0	36
2026.03.26	04:00:00	4535.11	4535.45	4527.62	4532.37	4478	0	36
2026.03.26	04:15:00	4532.30	4532.98	4524.87	4528.08	4055	0	36
2026.03.26	04:30:00	4527.98	4530.54	4511.89	4518.28	4999	0	36
2026.03.26	04:45:00	4518.26	4521.15	4505.71	4509.33	4574	0	36
2026.03.26	05:00:00	4509.34	4511.90	4501.83	4511.67	4947	0	36
2026.03.26	05:15:00	4511.65	4513.65	4500.00	4508.63	4390	0	36
2026.03.26	05:30:00	4508.64	4518.76	4508.64	4515.69	3737	0	36
2026.03.26	05:45:00	4515.70	4517.26	4510.49	4516.14	3131	0	36
2026.03.26	06:00:00	4516.15	4519.19	4511.61	4517.98	3154	0	36
2026.03.26	06:15:00	4517.99	4522.18	4516.24	4522.08	2569	0	36
2026.03.26	06:30:00	4521.95	4522.36	4516.54	4518.26	2364	0	36
2026.03.26	06:45:00	4518.29	4524.28	4518.29	4520.13	3075	0	36
2026.03.26	07:00:00	4520.12	4522.23	4507.66	4509.50	3939	0	36
2026.03.26	07:15:00	4509.47	4511.29	4480.17	4489.21	4522	0	36
2026.03.26	07:30:00	4488.97	4495.83	4480.80	4484.07	5789	0	36
2026.03.26	07:45:00	4484.12	4484.12	4438.37	4443.64	6503	0	36
2026.03.26	08:00:00	4442.73	4450.64	4418.43	4422.57	6729	0	36
2026.03.26	08:15:00	4422.40	4441.38	4415.65	4437.83	6045	0	36
2026.03.26	08:30:00	4437.70	4448.50	4430.58	4447.96	5182	0	36
2026.03.26	08:45:00	4447.82	4459.39	4444.08	4456.13	5343	0	36
2026.03.26	09:00:00	4456.12	4460.38	4442.92	4448.75	4914	0	36
2026.03.26	09:15:00	4448.76	4452.35	4438.58	4452.35	4827	0	36
2026.03.26	09:30:00	4452.36	4463.86	4448.72	4461.80	4657	0	36
2026.03.26	09:45:00	4461.71	4462.96	4450.08	4452.22	4688	0	36
2026.03.26	10:00:00	4452.13	4459.25	4440.25	4442.22	5968	0	36
2026.03.26	10:15:00	4443.02	4447.37	4425.54	4429.22	5993	0	36
2026.03.26	10:30:00	4429.21	4438.22	4412.15	4422.69	5823	0	36
2026.03.26	10:45:00	4422.75	4439.89	4422.26	4424.58	5533	0	36
2026.03.26	11:00:00	4424.59	4434.76	4418.03	4428.77	5548	0	36
2026.03.26	11:15:00	4428.78	4436.78	4422.39	4423.58	4791	0	36
2026.03.26	11:30:00	4423.55	4431.49	4414.49	4423.51	5708	0	36
2026.03.26	11:45:00	4423.20	4427.71	4416.90	4424.18	4921	0	36
2026.03.26	12:00:00	4424.15	4429.15	4417.10	4428.21	4876	0	36
2026.03.26	12:15:00	4428.24	4447.87	4426.79	4440.90	4849	0	36
2026.03.26	12:30:00	4440.92	4444.15	4423.46	4426.51	5106	0	36
2026.03.26	12:45:00	4426.34	4447.26	4426.01	4446.25	5137	0	36
2026.03.26	13:00:00	4446.22	4448.53	4440.19	4442.58	4597	0	36
2026.03.26	13:15:00	4442.79	4456.67	4439.51	4443.02	4895	0	36
2026.03.26	13:30:00	4443.00	4451.87	4437.96	4441.82	4927	0	36
2026.03.26	13:45:00	4441.40	4442.49	4418.97	4424.06	5756	0	36
2026.03.26	14:00:00	4424.05	4445.69	4416.40	4441.59	6095	0	36
2026.03.26	14:15:00	4441.38	4445.14	4431.89	4434.01	5044	0	36
2026.03.26	14:30:00	4433.69	4444.87	4432.80	4437.22	5345	0	36
2026.03.26	14:45:00	4437.23	4443.09	4426.00	4435.33	5590	0	36
2026.03.26	15:00:00	4435.07	4445.42	4419.98	4435.48	6282	0	36
2026.03.26	15:15:00	4435.61	4453.32	4434.46	4445.85	5687	0	36
2026.03.26	15:30:00	4445.75	4459.83	4429.24	4459.81	7538	0	36
2026.03.26	15:45:00	4459.74	4460.60	4436.50	4449.99	7285	0	36
2026.03.26	16:00:00	4449.96	4454.64	4437.43	4448.08	7356	0	36
2026.03.26	16:15:00	4448.05	4470.17	4447.06	4458.95	6811	0	36
2026.03.26	16:30:00	4458.98	4479.35	4456.97	4463.10	7366	0	36
2026.03.26	16:45:00	4463.66	4469.44	4445.53	4467.66	7547	0	36
2026.03.26	17:00:00	4467.61	4468.93	4451.00	4455.75	6730	0	36
2026.03.26	17:15:00	4455.77	4458.41	4449.10	4452.13	6489	0	36
2026.03.26	17:30:00	4452.43	4452.43	4436.80	4441.27	6360	0	36
2026.03.26	17:45:00	4441.35	4446.74	4433.64	4437.11	6540	0	36
2026.03.26	18:00:00	4437.16	4442.64	4425.60	4437.84	5372	0	36
2026.03.26	18:15:00	4437.83	4438.27	4385.60	4389.40	7028	0	36
2026.03.26	18:30:00	4389.42	4393.50	4366.64	4383.18	7396	0	36
2026.03.26	18:45:00	4383.11	4392.51	4380.52	4388.69	6303	0	36
2026.03.26	19:00:00	4389.11	4402.29	4387.28	4395.02	6413	0	36
2026.03.26	19:15:00	4395.01	4397.61	4377.33	4386.38	6663	0	36
2026.03.26	19:30:00	4386.61	4393.08	4377.55	4385.86	5455	0	36
2026.03.26	19:45:00	4385.60	4391.04	4379.60	4384.42	5057	0	36
2026.03.26	20:00:00	4384.44	4390.66	4380.09	4386.77	5257	0	36
2026.03.26	20:15:00	4386.73	4386.93	4367.89	4376.12	5787	0	36
2026.03.26	20:30:00	4376.10	4395.51	4375.79	4392.26	5202	0	36
2026.03.26	20:45:00	4392.29	4399.32	4390.77	4399.06	4753	0	36
2026.03.26	21:00:00	4399.15	4399.36	4382.09	4390.77	4668	0	36
2026.03.26	21:15:00	4390.87	4392.29	4378.38	4383.02	4887	0	36
2026.03.26	21:30:00	4383.05	4388.29	4375.02	4377.68	4692	0	36
2026.03.26	21:45:00	4377.54	4379.96	4359.18	4363.00	5401	0	36
2026.03.26	22:00:00	4362.87	4413.87	4351.22	4393.41	5329	0	36
2026.03.26	22:15:00	4393.09	4415.92	4380.09	4402.19	6483	0	40
2026.03.26	22:30:00	4402.25	4420.89	4397.70	4408.38	4771	0	40
2026.03.26	22:45:00	4408.39	4408.64	4372.96	4381.66	5043	0	40
2026.03.26	23:45:00	4383.29	4385.27	4380.79	4382.05	65	0	43
2026.03.27	01:00:00	4412.49	4412.52	4389.98	4393.48	2514	0	36
2026.03.27	01:15:00	4393.47	4401.52	4392.36	4399.74	2076	0	36
2026.03.27	01:30:00	4399.73	4407.94	4395.94	4400.47	3106	0	36
2026.03.27	01:45:00	4400.72	4408.38	4396.43	4408.26	2167	0	36
2026.03.27	02:00:00	4408.12	4411.06	4403.32	4404.77	2943	0	36
2026.03.27	02:15:00	4404.76	4404.79	4382.72	4393.87	4333	0	36
2026.03.27	02:30:00	4393.85	4396.30	4386.99	4388.22	4200	0	36
2026.03.27	02:45:00	4388.28	4388.32	4375.10	4386.77	4619	0	36
2026.03.27	03:00:00	4386.82	4399.55	4380.53	4394.71	5449	0	36
2026.03.27	03:15:00	4394.86	4408.83	4391.18	4407.45	4892	0	36
2026.03.27	03:30:00	4407.43	4420.15	4403.48	4418.70	4870	0	36
2026.03.27	03:45:00	4418.72	4421.46	4411.97	4421.00	4590	0	36
2026.03.27	04:00:00	4420.95	4439.69	4420.51	4434.78	5043	0	36
2026.03.27	04:15:00	4434.83	4436.17	4425.33	4427.54	3690	0	36
2026.03.27	04:30:00	4427.71	4434.40	4425.05	4429.39	4631	0	36
2026.03.27	04:45:00	4429.40	4440.74	4428.10	4433.94	4255	0	36
2026.03.27	05:00:00	4433.95	4435.56	4420.93	4428.74	4265	0	36
2026.03.27	05:15:00	4428.73	4437.81	4428.00	4437.81	3972	0	36
2026.03.27	05:30:00	4437.97	4446.03	4430.84	4433.98	3811	0	36
2026.03.27	05:45:00	4434.01	4439.54	4432.74	4439.54	2629	0	36
2026.03.27	06:00:00	4439.61	4439.65	4432.33	4433.62	2585	0	36
2026.03.27	06:15:00	4433.60	4437.17	4431.47	4434.18	2402	0	36
2026.03.27	06:30:00	4434.17	4441.96	4434.02	4441.39	2079	0	36
2026.03.27	06:45:00	4441.53	4449.46	4440.48	4444.52	2813	0	36
2026.03.27	07:00:00	4444.51	4447.51	4441.91	4444.08	3064	0	36
2026.03.27	07:15:00	4444.09	4451.61	4440.30	4450.96	3059	0	36
2026.03.27	07:30:00	4450.97	4475.18	4447.04	4464.73	5731	0	36
2026.03.27	07:45:00	4464.71	4468.49	4453.40	4459.37	4680	0	36
2026.03.27	08:00:00	4459.36	4473.03	4451.76	4467.67	4803	0	36
2026.03.27	08:15:00	4467.70	4470.39	4456.71	4461.11	4413	0	36
2026.03.27	08:30:00	4461.04	4468.76	4460.39	4464.81	3926	0	36
2026.03.27	08:45:00	4464.82	4465.40	4454.31	4460.67	3974	0	36
2026.03.27	09:00:00	4461.66	4462.87	4447.74	4453.31	4086	0	34
2026.03.27	09:15:00	4453.30	4457.10	4450.06	4450.68	3629	0	34
2026.03.27	09:30:00	4450.66	4456.02	4446.59	4448.63	3903	0	34
2026.03.27	09:45:00	4448.65	4453.05	4442.83	4447.45	4068	0	34
2026.03.27	10:00:00	4447.11	4451.05	4442.93	4445.63	4745	0	34
2026.03.27	10:15:00	4445.60	4446.08	4430.54	4435.49	5003	0	34
2026.03.27	10:30:00	4435.48	4439.88	4429.02	4438.67	4817	0	34
2026.03.27	10:45:00	4438.65	4438.65	4423.77	4426.81	4628	0	34
2026.03.27	11:00:00	4427.38	4431.54	4420.68	4431.47	4844	0	34
2026.03.27	11:15:00	4431.54	4436.29	4429.15	4433.31	4734	0	34
